cliente_id,mes,segmento,idade,qtd_transacoes_pix,valor_total_pix,canal_preferencial
C0320,2024-03,PJ Pequeno Negocio,40,57,14894.78,App
C0320,2024-04,PJ Pequeno Negocio,40,31,11165.79,App
C0320,2024-05,PJ Pequeno Negocio,40,47,16990.18,App
C0320,2024-06,PJ Pequeno Negocio,40,41,9147.51,App
C0321,2024-01,PJ Pequeno Negocio,24,35,9439.38,Internet Banking
C0321,2024-02,PJ Pequeno Negocio,24,38,7464.45,Internet Banking
C0321,2024-03,PJ Pequeno Negocio,24,36,8851.93,Internet Banking
C0321,2024-04,PJ Pequeno Negocio,24,45,13732.07,Internet Banking
C0321,2024-05,PJ Pequeno Negocio,24,31,6068.38,Internet Banking
C0321,2024-06,PJ Pequeno Negocio,24,46,8247.74,Internet Banking
C0322,2024-01,PF Varejo,33,10,2058.14,App
C0322,2024-02,PF Varejo,33,11,1264.68,App
C0322,2024-03,PF Varejo,33,12,1368.11,App
C0322,2024-04,PF Varejo,33,10,1425.53,App
C0322,2024-05,PF Varejo,33,10,1377.81,App
C0322,2024-06,PF Varejo,33,13,2361.55,App
C0323,2024-01,PF Varejo,49,8,1158.41,App
C0323,2024-02,PF Varejo,49,7,602.79,App
C0323,2024-03,PF Varejo,49,5,456.02,App
C0323,2024-04,PF Varejo,49,2,205.23,App
C0323,2024-05,PF Varejo,49,0,0.0,App
C0323,2024-06,PF Varejo,49,0,0.0,App
C0324,2024-01,PF Varejo,68,6,432.51,Internet Banking
C0324,2024-02,PF Varejo,68,6,924.64,Internet Banking
C0324,2024-03,PF Varejo,68,6,873.23,Internet Banking
C0324,2024-04,PF Varejo,68,6,731.32,Internet Banking
C0324,2024-05,PF Varejo,68,5,603.12,Internet Banking
C0324,2024-06,PF Varejo,68,7,707.93,Internet Banking
C0325,2024-01,PF Alta Renda,67,15,6459.54,Internet Banking
C0325,2024-02,PF Alta Renda,67,16,3194.57,Internet Banking
C0325,2024-03,PF Alta Renda,67,17,6826.86,Internet Banking
C0325,2024-04,PF Alta Renda,67,18,9147.28,Internet Banking
C0325,2024-05,PF Alta Renda,67,14,6749.33,Internet Banking
C0325,2024-06,PF Alta Renda,67,17,6421.61,Internet Banking
C0326,2024-01,PF Alta Renda,28,10,2273.49,App
C0326,2024-02,PF Alta Renda,28,9,3190.8,App
C0326,2024-03,PF Alta Renda,28,7,3129.87,App
C0326,2024-04,PF Alta Renda,28,3,930.62,App
C0326,2024-05,PF Alta Renda,28,1,452.72,App
C0326,2024-06,PF Alta Renda,28,0,0.0,App
C0327,2024-01,PF Alta Renda,56,22,7887.07,App
C0327,2024-02,PF Alta Renda,56,18,6515.08,App
C0327,2024-03,PF Alta Renda,56,19,7902.71,App
C0327,2024-04,PF Alta Renda,56,15,6514.97,App
C0327,2024-05,PF Alta Renda,56,20,10498.28,App
C0327,2024-06,PF Alta Renda,56,17,10007.65,App
C0328,2024-01,PF Varejo,22,8,889.08,App
C0328,2024-02,PF Varejo,22,7,524.45,App
C0328,2024-03,PF Varejo,22,6,455.93,App
C0328,2024-04,PF Varejo,22,10,886.69,App
C0328,2024-05,PF Varejo,22,8,970.06,App
C0328,2024-06,PF Varejo,22,6,517.68,App
C0329,2024-01,PF Varejo,56,1,103.95,App
C0329,2024-02,PF Varejo,56,1,185.94,App
C0329,2024-03,PF Varejo,56,1,100.26,App
C0329,2024-04,PF Varejo,56,1,93.56,App
C0329,2024-05,PF Varejo,56,1,99.51,App
C0329,2024-06,PF Varejo,56,1,117.38,App
C0330,2024-01,PF Varejo,37,3,447.92,App
C0330,2024-02,PF Varejo,37,3,274.22,App
C0330,2024-03,PF Varejo,37,3,323.93,App
C0330,2024-04,PF Varejo,37,3,451.55,App
C0330,2024-05,PF Varejo,37,4,525.11,App
C0330,2024-06,PF Varejo,37,3,324.71,App
C0331,2024-01,PF Alta Renda,43,11,4287.17,App
C0331,2024-02,PF Alta Renda,43,11,2978.52,App
C0331,2024-03,PF Alta Renda,43,12,4889.53,App
C0331,2024-04,PF Alta Renda,43,13,5643.37,App
C0331,2024-05,PF Alta Renda,43,14,3894.34,App
C0331,2024-06,PF Alta Renda,43,10,2902.83,App
C0332,2024-01,PF Varejo,58,6,670.34,Internet Banking
C0332,2024-02,PF Varejo,58,5,465.88,Internet Banking
C0332,2024-03,PF Varejo,58,3,216.7,Internet Banking
C0332,2024-04,PF Varejo,58,1,127.27,Internet Banking
C0332,2024-05,PF Varejo,58,0,0.0,Internet Banking
C0332,2024-06,PF Varejo,58,0,0.0,Internet Banking
C0333,2024-01,PF Alta Renda,42,15,5291.52,Internet Banking
C0333,2024-02,PF Alta Renda,42,16,5438.82,Internet Banking
C0333,2024-03,PF Alta Renda,42,18,8230.71,Internet Banking
C0333,2024-04,PF Alta Renda,42,19,3263.97,Internet Banking
C0333,2024-05,PF Alta Renda,42,15,5736.87,Internet Banking
C0333,2024-06,PF Alta Renda,42,20,8883.47,Internet Banking
C0334,2024-01,PJ Pequeno Negocio,64,37,8931.08,Internet Banking
C0334,2024-02,PJ Pequeno Negocio,64,35,8206.47,Internet Banking
C0334,2024-03,PJ Pequeno Negocio,64,30,5555.94,Internet Banking
C0334,2024-04,PJ Pequeno Negocio,64,38,7779.15,Internet Banking
C0334,2024-05,PJ Pequeno Negocio,64,35,8233.82,Internet Banking
C0334,2024-06,PJ Pequeno Negocio,64,46,10674.9,Internet Banking
C0335,2024-01,PF Varejo,48,6,451.19,Internet Banking
C0335,2024-02,PF Varejo,48,6,570.69,Internet Banking
C0335,2024-03,PF Varejo,48,7,476.25,Internet Banking
C0335,2024-04,PF Varejo,48,9,1375.74,Internet Banking
C0335,2024-05,PF Varejo,48,7,917.39,Internet Banking
C0335,2024-06,PF Varejo,48,8,916.96,Internet Banking
C0336,2024-01,PF Varejo,74,12,1547.43,App
C0336,2024-02,PF Varejo,74,12,1437.61,App
C0336,2024-03,PF Varejo,74,11,1335.56,App
C0336,2024-04,PF Varejo,74,10,966.25,App
C0336,2024-05,PF Varejo,74,12,1063.86,App
C0336,2024-06,PF Varejo,74,13,1778.28,App
C0337,2024-01,PF Varejo,54,11,1294.39,Internet Banking
C0337,2024-02,PF Varejo,54,13,1192.55,Internet Banking
C0337,2024-03,PF Varejo,54,13,2271.58,Internet Banking
C0337,2024-04,PF Varejo,54,10,1355.27,Internet Banking
C0337,2024-05,PF Varejo,54,10,1041.58,Internet Banking
C0337,2024-06,PF Varejo,54,11,1069.61,Internet Banking
C0338,2024-01,PF Alta Renda,34,14,3955.45,Internet Banking
C0338,2024-02,PF Alta Renda,34,13,4542.76,Internet Banking
C0338,2024-03,PF Alta Renda,34,13,5220.68,Internet Banking
C0338,2024-04,PF Alta Renda,34,11,3272.64,Internet Banking
C0338,2024-05,PF Alta Renda,34,17,6385.67,Internet Banking
C0338,2024-06,PF Alta Renda,34,13,4449.05,Internet Banking
C0339,2024-01,PF Varejo,62,15,1633.41,App
C0339,2024-02,PF Varejo,62,15,1839.58,App
C0339,2024-03,PF Varejo,62,15,1061.34,App
C0339,2024-04,PF Varejo,62,13,1326.38,App
C0339,2024-05,PF Varejo,62,15,1862.75,App
C0339,2024-06,PF Varejo,62,11,812.43,App
C0340,2024-01,PJ Pequeno Negocio,41,62,12150.51,App
C0340,2024-02,PJ Pequeno Negocio,41,71,20554.9,App
C0340,2024-03,PJ Pequeno Negocio,41,54,10126.35,App
C0340,2024-04,PJ Pequeno Negocio,41,62,14606.52,App
C0340,2024-05,PJ Pequeno Negocio,41,57,22879.71,App
C0340,2024-06,PJ Pequeno Negocio,41,53,11403.75,App
C0341,2024-01,PF Varejo,48,16,1711.3,App
C0341,2024-02,PF Varejo,48,18,2131.29,App
C0341,2024-03,PF Varejo,48,15,1634.0,App
C0341,2024-04,PF Varejo,48,17,2122.83,App
C0341,2024-05,PF Varejo,48,16,2212.93,App
C0341,2024-06,PF Varejo,48,17,2182.37,App
C0342,2024-01,PJ Pequeno Negocio,25,27,4096.48,App
C0342,2024-02,PJ Pequeno Negocio,25,26,9813.05,App
C0342,2024-03,PJ Pequeno Negocio,25,42,11451.14,App
C0342,2024-04,PJ Pequeno Negocio,25,32,6994.75,App
C0342,2024-05,PJ Pequeno Negocio,25,39,5989.95,App
C0342,2024-06,PJ Pequeno Negocio,25,38,11282.11,App
C0343,2024-01,PF Alta Renda,24,20,6657.82,App
C0343,2024-02,PF Alta Renda,24,17,7203.58,App
C0343,2024-03,PF Alta Renda,24,21,6229.63,App
C0343,2024-04,PF Alta Renda,24,13,5477.72,App
C0343,2024-05,PF Alta Renda,24,21,7554.28,App
C0343,2024-06,PF Alta Renda,24,20,9484.2,App
C0344,2024-01,PF Varejo,50,9,818.16,App
C0344,2024-02,PF Varejo,50,7,828.7,App
C0344,2024-03,PF Varejo,50,9,1331.2,App
C0344,2024-04,PF Varejo,50,7,817.1,App
C0344,2024-05,PF Varejo,50,10,1074.3,App
C0344,2024-06,PF Varejo,50,7,1058.04,App
C0345,2024-01,PF Alta Renda,28,23,12255.51,App
C0345,2024-02,PF Alta Renda,28,22,5846.42,App
C0345,2024-03,PF Alta Renda,28,28,13936.24,App
C0345,2024-04,PF Alta Renda,28,25,6606.95,App
C0345,2024-05,PF Alta Renda,28,21,7724.57,App
C0345,2024-06,PF Alta Renda,28,24,2855.01,App
C0346,2024-01,PF Alta Renda,74,37,21111.98,App
C0346,2024-02,PF Alta Renda,74,27,9841.6,App
C0346,2024-03,PF Alta Renda,74,25,10190.14,App
C0346,2024-04,PF Alta Renda,74,26,8129.46,App
C0346,2024-05,PF Alta Renda,74,33,9199.77,App
C0346,2024-06,PF Alta Renda,74,36,15891.11,App
C0347,2024-01,PJ Pequeno Negocio,66,51,20917.65,App
C0347,2024-02,PJ Pequeno Negocio,66,43,9990.68,App
C0347,2024-03,PJ Pequeno Negocio,66,44,10334.57,App
C0347,2024-04,PJ Pequeno Negocio,66,51,10677.78,App
C0347,2024-05,PJ Pequeno Negocio,66,51,9540.57,App
C0347,2024-06,PJ Pequeno Negocio,66,54,17942.05,App
C0348,2024-01,PF Varejo,57,13,2150.28,Internet Banking
C0348,2024-02,PF Varejo,57,10,1483.31,Internet Banking
C0348,2024-03,PF Varejo,57,9,569.55,Internet Banking
C0348,2024-04,PF Varejo,57,13,1785.89,Internet Banking
C0348,2024-05,PF Varejo,57,16,1914.16,Internet Banking
C0348,2024-06,PF Varejo,57,12,2133.21,Internet Banking
C0349,2024-01,PF Varejo,59,17,2216.82,Internet Banking
C0349,2024-02,PF Varejo,59,16,1710.89,Internet Banking
C0349,2024-03,PF Varejo,59,13,1037.03,Internet Banking
C0349,2024-04,PF Varejo,59,17,1164.83,Internet Banking
C0349,2024-05,PF Varejo,59,13,2215.21,Internet Banking
C0349,2024-06,PF Varejo,59,12,1307.63,Internet Banking
C0350,2024-01,PF Varejo,51,10,1881.97,App
C0350,2024-02,PF Varejo,51,11,1203.05,App
C0350,2024-03,PF Varejo,51,8,846.7,App
C0350,2024-04,PF Varejo,51,9,1338.93,App
C0350,2024-05,PF Varejo,51,9,1413.58,App
C0350,2024-06,PF Varejo,51,8,962.67,App
C0351,2024-01,PF Varejo,21,16,1418.2,App
C0351,2024-02,PF Varejo,21,13,2250.83,App
C0351,2024-03,PF Varejo,21,15,1662.92,App
C0351,2024-04,PF Varejo,21,15,1625.6,App
C0351,2024-05,PF Varejo,21,16,2316.2,App
C0351,2024-06,PF Varejo,21,13,1444.58,App
C0352,2024-01,PF Varejo,40,7,456.55,App
C0352,2024-02,PF Varejo,40,6,555.22,App
C0352,2024-03,PF Varejo,40,7,921.1,App
C0352,2024-04,PF Varejo,40,6,937.12,App
C0352,2024-05,PF Varejo,40,5,531.79,App
C0352,2024-06,PF Varejo,40,7,607.5,App
C0353,2024-01,PF Varejo,46,7,1108.79,Internet Banking
C0353,2024-02,PF Varejo,46,5,663.01,Internet Banking
C0353,2024-03,PF Varejo,46,5,372.64,Internet Banking
C0353,2024-04,PF Varejo,46,6,832.15,Internet Banking
C0353,2024-05,PF Varejo,46,5,431.37,Internet Banking
C0353,2024-06,PF Varejo,46,5,599.61,Internet Banking
C0354,2024-01,PF Varejo,70,19,1560.35,Internet Banking
C0354,2024-02,PF Varejo,70,19,1981.75,Internet Banking
C0354,2024-03,PF Varejo,70,17,1715.88,Internet Banking
C0354,2024-04,PF Varejo,70,18,1898.79,Internet Banking
C0354,2024-05,PF Varejo,70,16,1655.14,Internet Banking
C0354,2024-06,PF Varejo,70,22,1820.13,Internet Banking
C0355,2024-01,PF Varejo,30,12,1751.13,App
C0355,2024-02,PF Varejo,30,11,1353.95,App
C0355,2024-03,PF Varejo,30,12,784.36,App
C0355,2024-04,PF Varejo,30,13,1519.88,App
C0355,2024-05,PF Varejo,30,13,1157.59,App
C0355,2024-06,PF Varejo,30,11,1262.65,App
C0356,2024-01,PF Varejo,46,4,359.36,Internet Banking
C0356,2024-02,PF Varejo,46,5,548.89,Internet Banking
C0356,2024-03,PF Varejo,46,5,470.31,Internet Banking
C0356,2024-04,PF Varejo,46,4,449.17,Internet Banking
C0356,2024-05,PF Varejo,46,4,511.35,Internet Banking
C0356,2024-06,PF Varejo,46,5,826.4,Internet Banking
C0357,2024-01,PF Alta Renda,37,12,5423.06,App
C0357,2024-02,PF Alta Renda,37,15,6297.22,App
C0357,2024-03,PF Alta Renda,37,10,3916.57,App
C0357,2024-04,PF Alta Renda,37,12,5506.6,App
C0357,2024-05,PF Alta Renda,37,12,4058.84,App
C0357,2024-06,PF Alta Renda,37,15,4856.57,App
C0358,2024-01,PF Alta Renda,25,27,13897.65,App
C0358,2024-02,PF Alta Renda,25,25,12555.3,App
C0358,2024-03,PF Alta Renda,25,32,13388.96,App
C0358,2024-04,PF Alta Renda,25,33,7927.48,App
C0358,2024-05,PF Alta Renda,25,22,6247.26,App
C0358,2024-06,PF Alta Renda,25,31,10566.47,App
C0359,2024-01,PF Varejo,23,7,976.48,Internet Banking
C0359,2024-02,PF Varejo,23,6,770.93,Internet Banking
C0359,2024-03,PF Varejo,23,8,1042.7,Internet Banking
C0359,2024-04,PF Varejo,23,10,1246.37,Internet Banking
C0359,2024-05,PF Varejo,23,10,1095.52,Internet Banking
C0359,2024-06,PF Varejo,23,10,1081.84,Internet Banking
C0360,2024-01,PF Varejo,38,8,719.49,App
C0360,2024-02,PF Varejo,38,9,1464.7,App
C0360,2024-03,PF Varejo,38,8,1250.88,App
C0360,2024-04,PF Varejo,38,10,1689.17,App
C0360,2024-05,PF Varejo,38,8,1028.68,App
C0360,2024-06,PF Varejo,38,11,1303.56,App
C0361,2024-01,PJ Pequeno Negocio,22,31,5409.3,App
C0361,2024-02,PJ Pequeno Negocio,22,27,7339.75,App
C0361,2024-03,PJ Pequeno Negocio,22,36,5494.33,App
C0361,2024-04,PJ Pequeno Negocio,22,35,10454.93,App
C0361,2024-05,PJ Pequeno Negocio,22,35,8827.41,App
C0361,2024-06,PJ Pequeno Negocio,22,28,6455.27,App
C0362,2024-01,PF Varejo,21,10,948.21,App
C0362,2024-02,PF Varejo,21,8,1078.03,App
C0362,2024-03,PF Varejo,21,6,773.83,App
C0362,2024-04,PF Varejo,21,3,218.7,App
C0362,2024-05,PF Varejo,21,0,0.0,App
C0362,2024-06,PF Varejo,21,1,151.11,App
C0363,2024-01,PF Varejo,37,17,2811.86,App
C0363,2024-02,PF Varejo,37,14,1765.25,App
C0363,2024-03,PF Varejo,37,13,2050.62,App
C0363,2024-04,PF Varejo,37,14,1384.38,App
C0363,2024-05,PF Varejo,37,17,865.97,App
C0363,2024-06,PF Varejo,37,15,2265.86,App
C0364,2024-01,PF Varejo,29,6,791.93,Internet Banking
C0364,2024-02,PF Varejo,29,7,664.63,Internet Banking
C0364,2024-03,PF Varejo,29,5,803.64,Internet Banking
C0364,2024-04,PF Varejo,29,2,144.48,Internet Banking
C0364,2024-05,PF Varejo,29,0,0.0,Internet Banking
C0364,2024-06,PF Varejo,29,0,0.0,Internet Banking
C0365,2024-01,PF Alta Renda,49,9,3403.34,Internet Banking
C0365,2024-02,PF Alta Renda,49,10,3824.89,Internet Banking
C0365,2024-03,PF Alta Renda,49,10,3305.04,Internet Banking
C0365,2024-04,PF Alta Renda,49,10,2060.71,Internet Banking
C0365,2024-05,PF Alta Renda,49,8,2137.95,Internet Banking
C0365,2024-06,PF Alta Renda,49,11,3062.5,Internet Banking
C0366,2024-01,PF Varejo,19,8,1199.52,App
C0366,2024-02,PF Varejo,19,10,934.57,App
C0366,2024-03,PF Varejo,19,9,894.53,App
C0366,2024-04,PF Varejo,19,6,605.55,App
C0366,2024-05,PF Varejo,19,10,1228.36,App
C0366,2024-06,PF Varejo,19,8,545.82,App
C0367,2024-01,PF Alta Renda,35,15,6603.87,App
C0367,2024-02,PF Alta Renda,35,14,5243.61,App
C0367,2024-03,PF Alta Renda,35,15,9218.81,App
C0367,2024-04,PF Alta Renda,35,17,8664.33,App
C0367,2024-05,PF Alta Renda,35,17,7795.03,App
C0367,2024-06,PF Alta Renda,35,18,9563.37,App
C0368,2024-01,PF Alta Renda,43,18,8169.98,Internet Banking
C0368,2024-02,PF Alta Renda,43,17,5718.92,Internet Banking
C0368,2024-03,PF Alta Renda,43,15,5920.48,Internet Banking
C0368,2024-04,PF Alta Renda,43,19,8850.68,Internet Banking
C0368,2024-05,PF Alta Renda,43,18,7457.21,Internet Banking
C0368,2024-06,PF Alta Renda,43,15,7583.35,Internet Banking
C0369,2024-01,PF Varejo,72,6,453.87,App
C0369,2024-02,PF Varejo,72,6,1156.48,App
C0369,2024-03,PF Varejo,72,5,322.18,App
C0369,2024-04,PF Varejo,72,2,280.79,App
C0369,2024-05,PF Varejo,72,0,0.0,App
C0369,2024-06,PF Varejo,72,0,0.0,App
C0370,2024-01,PJ Pequeno Negocio,54,46,17499.73,Internet Banking
C0370,2024-02,PJ Pequeno Negocio,54,48,7493.19,Internet Banking
C0370,2024-03,PJ Pequeno Negocio,54,50,11273.02,Internet Banking
C0370,2024-04,PJ Pequeno Negocio,54,46,12454.59,Internet Banking
C0370,2024-05,PJ Pequeno Negocio,54,59,13688.06,Internet Banking
C0370,2024-06,PJ Pequeno Negocio,54,52,9035.66,Internet Banking
C0371,2024-01,PF Alta Renda,68,26,12474.46,App
C0371,2024-02,PF Alta Renda,68,22,10104.92,App
C0371,2024-03,PF Alta Renda,68,27,9095.41,App
C0371,2024-04,PF Alta Renda,68,21,11923.85,App
C0371,2024-05,PF Alta Renda,68,22,6303.24,App
C0371,2024-06,PF Alta Renda,68,25,14166.21,App
C0372,2024-01,PF Varejo,37,13,2130.23,App
C0372,2024-02,PF Varejo,37,11,1584.23,App
C0372,2024-03,PF Varejo,37,9,1064.21,App
C0372,2024-04,PF Varejo,37,13,1773.36,App
C0372,2024-05,PF Varejo,37,10,1586.54,App
C0372,2024-06,PF Varejo,37,15,1540.79,App
C0373,2024-01,PF Varejo,43,11,1129.74,Internet Banking
C0373,2024-02,PF Varejo,43,8,1037.44,Internet Banking
C0373,2024-03,PF Varejo,43,5,577.65,Internet Banking
C0373,2024-04,PF Varejo,43,2,300.21,Internet Banking
C0373,2024-05,PF Varejo,43,1,136.7,Internet Banking
C0373,2024-06,PF Varejo,43,1,80.11,Internet Banking
C0374,2024-01,PF Varejo,41,11,854.02,App
C0374,2024-02,PF Varejo,41,9,883.86,App
C0374,2024-03,PF Varejo,41,7,873.77,App
C0374,2024-04,PF Varejo,41,8,768.12,App
C0374,2024-05,PF Varejo,41,10,1314.64,App
C0374,2024-06,PF Varejo,41,9,1390.99,App
C0375,2024-01,PF Varejo,68,12,1291.03,App
C0375,2024-02,PF Varejo,68,14,2011.38,App
C0375,2024-03,PF Varejo,68,13,1410.49,App
C0375,2024-04,PF Varejo,68,14,1087.11,App
C0375,2024-05,PF Varejo,68,13,939.69,App
C0375,2024-06,PF Varejo,68,11,1186.33,App
C0376,2024-01,PF Varejo,72,9,611.85,App
C0376,2024-02,PF Varejo,72,11,599.86,App
C0376,2024-03,PF Varejo,72,8,848.29,App
C0376,2024-04,PF Varejo,72,3,205.95,App
C0376,2024-05,PF Varejo,72,1,117.02,App
C0376,2024-06,PF Varejo,72,0,0.0,App
C0377,2024-01,PJ Pequeno Negocio,72,49,10865.29,App
C0377,2024-02,PJ Pequeno Negocio,72,48,15032.29,App
C0377,2024-03,PJ Pequeno Negocio,72,47,7353.75,App
C0377,2024-04,PJ Pequeno Negocio,72,54,18571.24,App
C0377,2024-05,PJ Pequeno Negocio,72,55,14399.84,App
C0377,2024-06,PJ Pequeno Negocio,72,64,15355.67,App
C0378,2024-01,PF Varejo,60,9,1318.93,App
C0378,2024-02,PF Varejo,60,8,619.99,App
C0378,2024-03,PF Varejo,60,7,746.17,App
C0378,2024-04,PF Varejo,60,8,1151.08,App
C0378,2024-05,PF Varejo,60,8,1130.07,App
C0378,2024-06,PF Varejo,60,8,578.17,App
C0379,2024-01,PF Varejo,46,3,283.4,App
C0379,2024-02,PF Varejo,46,3,257.24,App
C0379,2024-03,PF Varejo,46,2,281.37,App
C0379,2024-04,PF Varejo,46,1,110.35,App
C0379,2024-05,PF Varejo,46,0,0.0,App
C0379,2024-06,PF Varejo,46,0,0.0,App
C0380,2024-01,PF Alta Renda,48,22,5490.31,Internet Banking
C0380,2024-02,PF Alta Renda,48,16,5599.86,Internet Banking
C0380,2024-03,PF Alta Renda,48,21,8941.02,Internet Banking
C0380,2024-04,PF Alta Renda,48,19,7384.4,Internet Banking
C0380,2024-05,PF Alta Renda,48,21,10681.38,Internet Banking
C0380,2024-06,PF Alta Renda,48,21,10447.04,Internet Banking
C0381,2024-01,PF Varejo,73,19,2449.27,Internet Banking
C0381,2024-02,PF Varejo,73,15,1901.65,Internet Banking
C0381,2024-03,PF Varejo,73,16,1934.71,Internet Banking
C0381,2024-04,PF Varejo,73,22,3460.14,Internet Banking
C0381,2024-05,PF Varejo,73,18,1807.23,Internet Banking
C0381,2024-06,PF Varejo,73,19,2840.35,Internet Banking
C0382,2024-01,PJ Pequeno Negocio,34,31,5826.98,App
C0382,2024-02,PJ Pequeno Negocio,34,36,8296.38,App
C0382,2024-03,PJ Pequeno Negocio,34,41,10749.81,App
C0382,2024-04,PJ Pequeno Negocio,34,27,7370.35,App
C0382,2024-05,PJ Pequeno Negocio,34,31,10177.74,App
C0382,2024-06,PJ Pequeno Negocio,34,32,9333.44,App
C0383,2024-01,PF Alta Renda,37,10,4082.38,App
C0383,2024-02,PF Alta Renda,37,14,6790.3,App
C0383,2024-03,PF Alta Renda,37,10,4342.76,App
C0383,2024-04,PF Alta Renda,37,11,3460.16,App
C0383,2024-05,PF Alta Renda,37,11,1964.12,App
C0383,2024-06,PF Alta Renda,37,14,4871.91,App
C0384,2024-01,PF Varejo,69,9,1148.49,App
C0384,2024-02,PF Varejo,69,8,1160.51,App
C0384,2024-03,PF Varejo,69,8,694.89,App
C0384,2024-04,PF Varejo,69,6,782.61,App
C0384,2024-05,PF Varejo,69,7,1122.96,App
C0384,2024-06,PF Varejo,69,8,856.61,App
C0385,2024-01,PF Varejo,40,9,885.3,Internet Banking
C0385,2024-02,PF Varejo,40,10,1312.5,Internet Banking
C0385,2024-03,PF Varejo,40,5,560.18,Internet Banking
C0385,2024-04,PF Varejo,40,2,217.42,Internet Banking
C0385,2024-05,PF Varejo,40,0,0.0,Internet Banking
C0385,2024-06,PF Varejo,40,0,0.0,Internet Banking
C0386,2024-01,PJ Pequeno Negocio,31,62,12783.14,App
C0386,2024-02,PJ Pequeno Negocio,31,51,7547.24,App
C0386,2024-03,PJ Pequeno Negocio,31,65,12300.96,App
C0386,2024-04,PJ Pequeno Negocio,31,53,14483.6,App
C0386,2024-05,PJ Pequeno Negocio,31,61,15364.04,App
C0386,2024-06,PJ Pequeno Negocio,31,53,16450.42,App
C0387,2024-01,PF Alta Renda,49,23,5257.82,App
C0387,2024-02,PF Alta Renda,49,21,10209.12,App
C0387,2024-03,PF Alta Renda,49,18,9279.84,App
C0387,2024-04,PF Alta Renda,49,8,3406.1,App
C0387,2024-05,PF Alta Renda,49,1,253.19,App
C0387,2024-06,PF Alta Renda,49,1,354.42,App
C0388,2024-01,PJ Pequeno Negocio,36,44,11086.95,App
C0388,2024-02,PJ Pequeno Negocio,36,40,7092.74,App
C0388,2024-03,PJ Pequeno Negocio,36,49,14212.51,App
C0388,2024-04,PJ Pequeno Negocio,36,45,11102.68,App
C0388,2024-05,PJ Pequeno Negocio,36,45,11377.67,App
C0388,2024-06,PJ Pequeno Negocio,36,31,6354.78,App
C0389,2024-01,PF Varejo,68,15,2751.41,App
C0389,2024-02,PF Varejo,68,15,1203.62,App
C0389,2024-03,PF Varejo,68,10,1213.4,App
C0389,2024-04,PF Varejo,68,13,1909.21,App
C0389,2024-05,PF Varejo,68,12,1827.94,App
C0389,2024-06,PF Varejo,68,9,1252.45,App
C0390,2024-01,PJ Pequeno Negocio,69,29,6714.11,App
C0390,2024-02,PJ Pequeno Negocio,69,39,9158.99,App
C0390,2024-03,PJ Pequeno Negocio,69,29,5525.31,App
C0390,2024-04,PJ Pequeno Negocio,69,42,11667.81,App
C0390,2024-05,PJ Pequeno Negocio,69,39,11611.59,App
C0390,2024-06,PJ Pequeno Negocio,69,42,8924.37,App
C0391,2024-01,PF Varejo,35,7,794.59,App
C0391,2024-02,PF Varejo,35,7,828.18,App
C0391,2024-03,PF Varejo,35,7,921.39,App
C0391,2024-04,PF Varejo,35,8,1093.18,App
C0391,2024-05,PF Varejo,35,7,1089.39,App
C0391,2024-06,PF Varejo,35,6,596.89,App
C0392,2024-01,PF Varejo,48,8,501.89,Internet Banking
C0392,2024-02,PF Varejo,48,11,2175.39,Internet Banking
C0392,2024-03,PF Varejo,48,8,648.42,Internet Banking
C0392,2024-04,PF Varejo,48,9,1115.06,Internet Banking
C0392,2024-05,PF Varejo,48,9,1191.9,Internet Banking
C0392,2024-06,PF Varejo,48,7,1005.14,Internet Banking
C0393,2024-01,PF Varejo,74,4,702.36,Internet Banking
C0393,2024-02,PF Varejo,74,5,458.29,Internet Banking
C0393,2024-03,PF Varejo,74,4,516.09,Internet Banking
C0393,2024-04,PF Varejo,74,5,618.82,Internet Banking
C0393,2024-05,PF Varejo,74,4,556.34,Internet Banking
C0393,2024-06,PF Varejo,74,5,686.44,Internet Banking
C0394,2024-01,PF Alta Renda,60,18,6768.67,Internet Banking
C0394,2024-02,PF Alta Renda,60,22,5035.52,Internet Banking
C0394,2024-03,PF Alta Renda,60,13,4783.47,Internet Banking
C0394,2024-04,PF Alta Renda,60,6,2428.79,Internet Banking
C0394,2024-05,PF Alta Renda,60,1,377.35,Internet Banking
C0394,2024-06,PF Alta Renda,60,1,271.94,Internet Banking
C0395,2024-01,PF Varejo,30,6,787.99,App
C0395,2024-02,PF Varejo,30,7,700.55,App
C0395,2024-03,PF Varejo,30,6,630.11,App
C0395,2024-04,PF Varejo,30,7,884.89,App
C0395,2024-05,PF Varejo,30,10,1010.18,App
C0395,2024-06,PF Varejo,30,7,841.87,App
C0396,2024-01,PF Varejo,51,11,1172.87,App
C0396,2024-02,PF Varejo,51,10,1042.28,App
C0396,2024-03,PF Varejo,51,9,914.09,App
C0396,2024-04,PF Varejo,51,9,1336.54,App
C0396,2024-05,PF Varejo,51,11,1152.92,App
C0396,2024-06,PF Varejo,51,10,1006.24,App
C0397,2024-01,PF Alta Renda,53,14,7290.32,App
C0397,2024-02,PF Alta Renda,53,15,5168.1,App
C0397,2024-03,PF Alta Renda,53,14,6333.42,App
C0397,2024-04,PF Alta Renda,53,13,5434.96,App
C0397,2024-05,PF Alta Renda,53,12,3339.43,App
C0397,2024-06,PF Alta Renda,53,8,1802.72,App
C0398,2024-01,PF Varejo,55,5,339.47,Internet Banking
